id,title,body,creationDate,tags
"35075","Tamanho de linhas de um drop box down quando clicamos no botão ""para baixo""","<p>Tenho uma lista de Estados brasileiros criados com o comando <code>select/option</code> do HTML5,</p>

<p>Quando clico para escolher o estado, aparecem 20 linhas(estados) e ultrapassa minha caixa de texto para baixo.</p>

<p>Quero restringir o número de linhas/estados que aparecem depois de clicar para escolher.
Não quero usar o <code>size=""x""</code> e sim quero que apareçam 10 linhas quando clico no botão para 
escolher o estado.</p>
","2014-10-07 01:26:49","<html><html-select>"
"35099","Como coletar informações de uso da internet para iPhone com Xamarin / monotouch","<p>Estou precisando coletar informações de uso da internet no iphone , o código em c# abaixo que estou utilizando só me retorna valores zerados.</p>

<p>estou utilizando a classe certa ?</p>

<p>tem alguma referência que preciso adicionar no xamarin ?</p>

<p>no mono me aparece 3 tipos de classes , concidentemente a interface ""MacOsIPv4InterfaceStatistics"" retorna fixo sempre o valor 0.</p>

<p><a href=""https://github.com/mono/mono/blob/master/mcs/class/System/System.Net.NetworkInformation/IPv4InterfaceStatistics.cs"" rel=""nofollow"">https://github.com/mono/mono/blob/master/mcs/class/System/System.Net.NetworkInformation/IPv4InterfaceStatistics.cs</a></p>

<ol>
<li>Win32IPv4InterfaceStatistics </li>
<li>LinuxIPv4InterfaceStatistics </li>
<li><p>MacOsIPv4InterfaceStatistics</p>

<pre><code>using System;
using System.Net;
using System.Net.NetworkInformation;
using System.Runtime.InteropServices;
using System.Threading;
using MonoTouch.ObjCRuntime;
</code></pre>

<p>namespace Taximetro
{
    public delegate void Update();</p>

<pre><code>public static class ControleUso
{
    public static long controller;

    public static long BytesReceivedWiFi;
    public static long BytesSentWiFi;

    public static long BytesReceived3G;
    public static long BytesSent3G;

    public static Update UpdateMethod;

    public static void DoWork()
    {    
        foreach (var netint in NetworkInterface.GetAllNetworkInterfaces()) {
            var stats = netint.GetIPv4Statistics ();

            //WiFi
            //if (netint.Name.StartsWith (""en"")) {
                BytesReceivedWiFi += stats.BytesReceived;
                BytesSentWiFi += stats.BytesSent;
            //}

            //3G
            if (netint.Name.StartsWith (""pdp_ip"")) {
                BytesReceived3G += stats.BytesReceived;
                BytesSent3G += stats.BytesSent;
            }
        }
        controller++;
        if (UpdateMethod != null) {
            UpdateMethod ();
        }
        Thread.Sleep (1000);
    }
}
</code></pre>

<p>}</p></li>
</ol>
","2014-10-07 12:15:03","<xamarin><iphone><xamarin.ios><mono>"
"36824","Imprimindo várias paginas","<p>Tenho uma classe a qual ela faz a impressão das paginas, porém, estou com dificuldades em fazer a quebra de paginas. </p>

<p>Em exemplos que vi, eles controlam isso pela quantidade de linhas por pagina, só que no meu caso, não sei ao certo a quantidade de linhas, pois, tenho fontes de diversos tamanhos.
segue abaixo parte do código:</p>

<pre><code>public int print(Graphics g, PageFormat pf, int page)
        throws PrinterException {

    if (page &gt; 0) { /* We have only one page, and 'page' is zero-based */
        return NO_SUCH_PAGE;
    }

    /*
     * User (0,0) is typically outside the imageable area, so we must
     * translate by the X and Y values in the PageFormat to avoid clipping
     */

    Paper p = new Paper();
    pf.setPaper(p);

    Graphics2D g2d = (Graphics2D) g;
    g2d.translate(pf.getImageableX(), pf.getImageableY());

    Font fontP = new Font(""Arial"", Font.PLAIN, 6);
    Font fontM = new Font(""Arial"", Font.PLAIN, 8);
    Font fontG = new Font(""Arial"", Font.PLAIN, 10);
    g.setFont(fontM);

    /* Reinderizando buffer de imagem */
    try {
        BufferedImage imagem = ImageIO.read(new File(
                ""D:\\Temp\\Printer\\Parcela.jpg""));             
        Image imagemMenor = imagem.getScaledInstance(600, 835, page);
        g2d.drawImage(imagemMenor, -75, -75, null);
    } catch (IOException e) {
        e.printStackTrace();
    }   


    int k = 0;      // cont responsável por cada folha
    int i = 0;      // cont para impressão dos dados
    int pos = 0;    // Posiciona os registros


    Registro[] registro; // vetor para obter os registros


    /* para cada iteração nesse for, deve imprimir uma página */
    for (k = 0; k &lt; Index.vecregistro.size(); k++) {


        registro = Index.vecregistro.get(k); // registro recebe uma lista de
                                                // registros

        /* cada iteração corresponde a um contribuinte(3 contribuintes por pagina) */
        for (i = 0; i &lt; 3; i++) { // for para impressão dos registros

            /* aqui esta o que vai impresso na página */

            g.setFont(fontG);
            g.drawString(registro[i].getLinha(), 200, -28 + pos);
            g.setFont(fontM);
            g.drawString(registro[i].getCP06(), -40, -10 + pos);
            g.drawString(registro[i].getVBAP01(), -10, -10 + pos);
            g.drawString(registro[i].getCP06(), 340, -10 + pos);

            pos = pos + 273; // incrementa e posiciona para o próximo
                                // registro

        }
    }
    /* tell the caller that this page is part of the printed document */
    return PAGE_EXISTS;
}
</code></pre>
","2014-10-14 12:05:06","<java><impressão>"
"37370","Prevenir que troca de orientação atualize a Activity","<p>Tenho um problema, uma Activity minha possui uma lista de objetos multi-selecionáveis, com o long clique posso selecionar vários desses objetos e clicar no botão de remover, quando clico para remover, aparece um progress dialog que é executado por uma AssyncTask.</p>

<p>O problema é que quando altero a orientação do smartphone (tanto faz se altera para portrait ou landscape) a view é atualizada, e isso faz com que a thread pare causando um erro, como faço para impedir este erro? Ou impedir que o assynctask pare sem precisar fixar uma orientação?</p>

<p>Erro:</p>

<pre><code>java.lang.IllegalArgumentException
WindowManagerGlobal.java line 372 in WindowManagerGlobal.findViewLocked()
android.view    
WindowManagerGlobal.java line 372 in WindowManagerGlobal.findViewLocked()
android.view    
WindowManagerGlobal.java line 301 in WindowManagerGlobal.removeView()
android.view    
WindowManagerImpl.java line 84 in WindowManagerImpl.removeViewImmediate()
android.app 
Dialog.java line 332 in Dialog.dismissDialog()
android.app 
Dialog.java line 123 in Dialog$1.run()
android.os  
Handler.java line 808 in Handler.handleCallback()
android.os  
Handler.java line 103 in Handler.dispatchMessage()
android.os  
Looper.java line 193 in Looper.loop()
android.app 
ActivityThread.java line 5292 in ActivityThread.main()
</code></pre>
","2014-10-19 06:01:49","<android>"
"36840","Globalização de Mensagens para o Active Directory","<p>Tenho uma aplicação desenvolvida em ASP.NET e usa o Active Directory para autenticação. As mensagens de erro do Active Directory, quando publicado no meu computador, aparecem em Português, mas quando publicado no servidor, eles aparecem em Inglês e devem aparecer em Português. Já coloquei a tag globalization no Web.config e não resolveu. Alguém sabe como posso resolver esse problema?</p>
","2014-10-14 13:37:50","<asp.net><active-directory>"
"37210","Incrementar URL através de concatenação e usando urllib2.urlop","<p>Estou usando o código abaixo para acesso e fazer o <em>scrapp</em> dos e-mails que, pelo menos até onde vi, estão em três URLs idênticos que variam apenas o <code>Numconsulta_cadastro=</code>. Ao executar o código abaixo ele consegue pegar os e-mails apenas da primeira página repetindo-os três vezes.</p>

<pre><code>from bs4 import BeautifulSoup
import urllib2
import re
num=0
while num &lt; 3:
strnum = str(num)
html_page = urllib2.urlopen(""http://www.fiepb.com.br/industria/pesquisa.php?page=Numconsulta_cadastro=""+strnum+""&amp;totalRows_consulta_cadastro=3372&amp;empresa=&amp;cidade=&amp;atividade=&amp;produto=&amp;materiaprima=&amp;classificador=RAZAOSOCIAL&amp;dados=on&amp;Submit=Enviar+Consulta"")
num+=1
soup = BeautifulSoup(html_page)
for link in soup.findAll('a', attrs={'href': re.compile(""^mailto:"")}):
print link.get('href')
</code></pre>
","2014-10-16 23:31:22","<linux><python-2.7>"
"37219","Algoritmo de distribuição eletrônica","<p>Estou tentando pensar em um jeito diferente de fazer distribuição eletrônica. O modo como eu fiz foi o seguinte: exibir a quantidade de elétrons em cada camada. Contudo, na distribuição que eu quero (1s² 2s² 2p<sup>6</sup>...) a ordem das camadas não são respeitadas.</p>

<p>A distribuição que eu quero é feita de acordo com o <a href=""http://pt.m.wikipedia.org/wiki/Diagrama_de_Linus_Pauling"" rel=""nofollow"">diagrama de Linus Pauling</a>, que tem essa ordem aqui: <code>1s2, 2s2, 2p6, 3s2, 3p6, 4s2, 3d10, 4p6, 5s2, 4d10, 5p6, 6s2, 4f14, 5d10, 6p6, 7s2, 5f14, 6d10, 7p6.</code> Sendo o número depois da letra a quantidade de elétrons de cada subnível(representados pelas letras) e o número antes da letra a camada/nível.</p>

<p>Eu tinha feito também um desse jeito que eu propus, contudo, ficou muito mal escrito. </p>

<p>Coloquei esses valores do diagrama como string em um array e depois usei e abusei de
<code>str_replace()</code>. Ou seja, não fiz um ""algoritmo em si"".</p>

<p>Para quem não entende de distribuição eletrônica e queira ajudar, vou distribuir um átomo de:</p>

<blockquote>
  <p>Número atômico 10 <code>-&gt;</code> 1s² 2s² 2p<sup>6</sup><br>
  Número atômico 11 <code>-&gt;</code> 1s² 2s² 2p<sup>6</sup> 3s¹<br>
  Número atômico 14 <code>-&gt;</code> 1s² 2s² 2p<sup>6</sup> 3s² 3p²</p>
</blockquote>

<p>Ou seja, basta seguir aquela ordem do diagrama dali de cima, não precisando preencher todas as vagas para os elétrons, mas nunca ultrapassando o limite.
Então se alguém puder me ajudar, a encontrar um jeito de fazer a distribuição do jeito que eu mencionei, agradeceria.</p>

<p>O meu código ficou o seguinte (Agora, fiz a parte que verifica se a distribuição acaba com 4 ou 9 elétrons no subnível ""D"", e se assim acontecer, retira um elétron do subnível ""S"" mais próximo e manda pro ""D""):</p>

<pre><code>&lt;?php

if ($_GET['atomic_n']) {

$arr_1 = array(""1s2"", ""2s2"", ""2p6"", ""3s2"", ""3p6"", ""4s2"", ""3d10"", ""4p6"", ""5s2"", ""4d10"", ""5p6"", ""6s2"", ""4f14"", ""5d10"", ""6p6"", ""7s2"", ""5f14"", ""6d10"");
$arr_2 = substr_replace ($arr_1, """", 0, 2);
$arr_3 = substr_replace ($arr_1, """", 2);


 $eletrons = $_GET['atomic_n'];
 $contador = 0;

    for ($i = 0; $i&lt;=17; $i++) {

        if ($contador &lt; $eletrons) {

            $contador += $arr_2[$i];

            if ($contador &lt; $eletrons) {

                $arr_4[] = ""$arr_3[$i]&lt;sup&gt;"".$arr_2[$i].""&lt;/sup&gt;"";

             } else {

               $arr_4[] = $arr_3[$i].""&lt;sup&gt;"".($arr_2[$i]-$contador+$eletrons).""&lt;/sup&gt;"";

             }
   }
}

  $k = 0;
  while ($arr_4[$k]) {
  $ultimo_termo = $k;
  $k++;
  }

$arr_excl = substr_replace ($arr_4, """", 0, 1);

$eletrons_final_2 = substr_replace ($arr_4, """", 0, 2);
$eletrons_final = str_replace (""&lt;sup&gt;"", """", $eletrons_final_2);

$subnivel_2 = preg_replace (""/[^a-z]/"", """", $arr_4);
$subnivel = str_replace (""sup"", """", $subnivel_2);
$nivel = substr_replace ($arr_4, """", 1);

if ( end($arr_excl) == ""d&lt;sup&gt;4&lt;/sup&gt;"" || end($arr_excl) == ""d&lt;sup&gt;9&lt;/sup&gt;"" ) {

 $r = $ultimo_termo;

        while ($r &gt; 0) {


                if ($subnivel[$r] == ""s"") {

                    $eletrons_final[$r] -= 1;
                    $eletrons_final[$ultimo_termo] +=1;
                    break;

                }

        $r--;

        }

for ($w = 0; $w &lt;= $ultimo_termo; $w++) {

    echo $nivel[$w].$subnivel[$w].""&lt;sup&gt;"".$eletrons_final[$w].""&lt;/sup&gt;"".""&lt;br&gt;"";

}



    } else {

      foreach ($arr_4 as $k =&gt; $v){
              echo ""$v&lt;br&gt;"";

      }

    }

}

?&gt;
</code></pre>
","2014-10-17 02:28:28","<php><algoritmo>"
"37649","Publicando aplicação asp.net no IIS 8","<p>Estou tentando publicar minha aplicação num servidor windows server 2012 com IIS 8. Fiz o passo a passo de ir em ""Site -> Add Website"" preencher com as coordenadas, caminhos e etc. Fiz o deploy na devida pasta padrão ""Inetpub -> wwwroot"", porém obtenho o seguinte erro ao testar no browse do próprio servidor:</p>

<p><img src=""http://i.stack.imgur.com/BKTCs.jpg"" alt=""inserir a descrição da imagem aqui""></p>

<p>Minha aplicação é windows authentication. A conexão, url, Ip estão ok. Local eu consigo acessar normalmente a aplicação e banco que estão em outro servidor, mas no IIS ao publicar não consigo. Esse erro se dá quando eu deixo 'Enabled' para Anonymous Authentication e 'Disabled' para Windows Authentication. Quando eu inverto a autenticação surge então o pop up para eu passar minhas credenciais de logon, mas não aceita nenhum login que eu tento e após 3 tentativas dá o erro:</p>

<p><strong>HTTP Error 401.1 - Unauthorized
You do not have permission to view this directory or page using the credentials that you supplied.</strong></p>

<p>Constatei que desabilitando a windows authentication e na url, passando o nome de uma view depois (meusite.br/nomedeumaview) a página aparece mas não carrega os meus dados que deveriam ser carregados já que minha aplicação é windows authentication.</p>

<p>Meu web config e string de conexão:</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;

&lt;configuration&gt;
&lt;configSections&gt;
&lt;!-- For more information on Entity Framework configuration, visit http://go.microsoft.com/fwlink/?LinkID=237468 --&gt;
&lt;section name=""entityFramework"" type=""System.Data.Entity.Internal.ConfigFile.EntityFrameworkSection, EntityFramework, Version=5.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"" requirePermission=""false"" /&gt;
&lt;/configSections&gt;
&lt;connectionStrings&gt;
&lt;add name=""BancoContext"" connectionString=""Data Source=(localdb)\v11.0; Initial Catalog=BancoContext-20140116130500; Integrated Security=True; MultipleActiveResultSets=True; AttachDbFilename=|DataDirectory|BancoContext-20140116130500.mdf"" providerName=""System.Data.SqlClient"" /&gt;

&lt;/connectionStrings&gt;
&lt;appSettings&gt;
&lt;add key=""webpages:Version"" value=""2.0.0.0"" /&gt;
&lt;add key=""webpages:Enabled"" value=""false"" /&gt;
&lt;add key=""PreserveLoginUrl"" value=""true"" /&gt;
&lt;add key=""ClientValidationEnabled"" value=""true"" /&gt;
&lt;add key=""UnobtrusiveJavaScriptEnabled"" value=""true"" /&gt;
&lt;/appSettings&gt;
&lt;system.web&gt;

&lt;customErrors mode=""Off""/&gt;
&lt;roleManager enabled=""true"" defaultProvider=""CustomRoleProvider""&gt;
  &lt;providers&gt;
    &lt;clear /&gt;
    &lt;add name=""CustomRoleProvider"" type=""Banco.Business.CustomRoleProvider"" connectionStringName=""DefaultConnection"" applicationName=""/""/&gt;
  &lt;/providers&gt;
  &lt;/roleManager&gt;

 &lt;authentication mode=""Windows"" /&gt; 

 &lt;compilation debug=""true"" targetFramework=""4.5"" /&gt;
 &lt;httpRuntime targetFramework=""4.5"" /&gt;


 &lt;globalization uiCulture=""pt-BR"" culture=""pt-BR"" enableClientBasedCulture=""true"" requestEncoding=""UTF-8"" responseEncoding=""UTF-8"" fileEncoding=""UTF-8"" /&gt;
&lt;authorization&gt;
  &lt;deny users=""?"" /&gt;
&lt;/authorization&gt;

&lt;pages&gt;
  &lt;namespaces&gt;
    &lt;add namespace=""System.Web.Helpers"" /&gt;
    &lt;add namespace=""System.Web.Mvc"" /&gt;
    &lt;add namespace=""System.Web.Mvc.Ajax"" /&gt;
    &lt;add namespace=""System.Web.Mvc.Html"" /&gt;
    &lt;add namespace=""System.Web.Optimization"" /&gt;
    &lt;add namespace=""System.Web.Routing"" /&gt;
    &lt;add namespace=""System.Web.WebPages"" /&gt;
  &lt;/namespaces&gt;
  &lt;/pages&gt;
 &lt;/system.web&gt;

  public const string CONNECTION_STRING = @""Data Source=Servidor;Initial Catalog=Banco;User Id=integracao;Password=00000;MultipleActiveResultSets=True;"";
  public const string DEVELOPMENT_CONNECTION_STRING = @""Data Source=Servidor;Initial Catalog=Banco;Integrated Security=SSPI;MultipleActiveResultSets=True;"";
</code></pre>
","2014-10-21 18:15:40","<asp.net><sql-server><url><iis>"
"37915","dúvida condições de Linq to Sql","<p>Tenho uma GridView com determinados produtos e uma DropDown de quantidade para cada.
Num evento <code>onClick</code>, são recuperados os produtos com quantidade > 0.</p>

<p>O problema é quando eu tenho uma tabela ""detalhesPedido"", e invoco ela com Linq to SQL. Meu objetivo era comparar se ela tem o item em questão. Caso tenha, adiciona apenas a quantidade. Caso não, acresenta o item quadtidade e preço.</p>

<p>Segue o código:</p>

<pre><code>foreach (GridViewRow row in GridView1.Rows)
{
    // Pegando os produtos
    Label lblProdutoID = row.FindControl(""lblProdutoID"") as Label;
    var preco = (from p in db.Produtos
                 where p.ProdutoID == Convert.ToInt32(lblProdutoID.Text)
                 select p.Preco).SingleOrDefault();

    var produto = (from p in db.Produtos
                 where p.ProdutoID == Convert.ToInt32(lblProdutoID.Text)
                 select p).SingleOrDefault();

    int dropDownListText = Convert.ToInt32(((DropDownList)row.FindControl(""ddlQtde"")).SelectedItem.Value);

    if ((dropDownListText != 0))
    {
        // aqui pegamos os produtos caso tenha no detalhes do pedido
        var nte = (from p in db.DetalhesPedidos
                   where p.PedidoID == Convert.ToInt32(Session[""pedido""])
                   where p.ProdutoID == Convert.ToInt32(lblProdutoID.Text)
                   select p).SingleOrDefault();

        if (nte == null)
        {
            DetalhesPedido dp = new DetalhesPedido
            {
                UsuarioID = usurioid,
                PedidoID = novopedido.PedidoID,
                ProdutoID = produto.ProdutoID,
                Qtde = Convert.ToInt32(dropDownListText),
                Preco = Convert.ToDecimal(produto.Preco),
                Total = Convert.ToDecimal(produto.Preco * Convert.ToDecimal(dropDownListText)),
            };

            db.DetalhesPedidos.InsertOnSubmit(dp);
            db.SubmitChanges();
        }
        else if (nte.ProdutoID == produto.ProdutoID)
        {
            nte.Qtde += dropDownListText;
            nte.Total = produto.Preco * nte.Qtde;
            db.SubmitChanges();
        }
    }
}
</code></pre>
","2014-10-23 17:51:35","<linq><linq-to-sql>"
"38124","Erro na inicialização do Nignx: ngx_master_520 the event was not signaled for 5s","<p>Estou tentando configurar um certificado SSL no meu servidor web que utiliza Windows 2008 RC2 e Nginx. Sempre me deparo com um erro no arquivo de log e isso faz com que o Nginx não execute. O erro é:</p>

<blockquote>
  <p>Error in initializing Nignx: ngx_master_520 the event was not signaled for 5s</p>
</blockquote>

<p>O arquivo <code>nginx.conf</code> está configurado como abaixo: </p>

<pre><code>server {
   listen 443; 
   ssl on; 
   ssl_certificate c: /nginx/ssl/SSL.pem; 
   ssl_certificate_key c: /nginx/ssl/privatekey.key; 

   server_name localhost; 
   location / {
     root html; 
     index index.html; 
  } 
}
</code></pre>
","2014-10-25 05:04:56","<nginx><openssl>"
"37506","SDK para leitura de código de cheque CMC7","<p>Preciso desenvolver uma aplicação para iPhone e iPad que faça leitura de código de barra de cheque (<a href=""http://www.scpc-online.com.br/web2tpc/scpc/help/cmc7.htm"" rel=""nofollow"">CMC7</a>), mas estou encontrando dificuldades para achar uma SDK free, existe algum?</p>
","2014-10-20 18:42:58","<ios>"
"37793","Como visualizar consultas que retornaram erro?","<p>Olá,</p>

<p>Gostaria de saber se no mySQL, no prórpio dicionário dele (MySQL) consigo fazer um debug das query que retornam com erro de uma determinada aplicação que seja?</p>
","2014-10-22 18:03:19","<mysql><vba><depuração>"
"38414","customizar create() no toolbar do kendo","<p>Eu preciso customizar o botão Create do Toolbar do Kendo UI (aquele que cria uma nova linha para adicionar valores) para que ele crie uma nova linha a cada objeto em um array, que vem de outro grid pré-selecionado </p>

<pre><code> @(Html.Kendo().Grid&lt;Inventario.Web.ViewModel.GeraAtividadeGridViewModel&gt;().Name(""GridAtividade"")
                    .HtmlAttributes(new { data_agrupamento = false })
                    .DataSource(datasource =&gt;

                       datasource.Ajax().PageSize(20)
                          .Model(x =&gt;
                          {
                              x.Id(p =&gt; p.SeqAtividade);
                              x.Field(p =&gt; p.DtaInicioATV).Editable(false);
                              x.Field(p =&gt; p.SeqLote).Editable(false);
                              x.Field(p =&gt; p.Atividade).Editable(false);
                              x.Field(p =&gt; p.Situacacao).Editable(false);
                              x.Field(p =&gt; p.NomeConferente).Editable(false);


                          })
                            .Events(events =&gt; events.Error(@&lt;text&gt;function(e) { gridErrorHandler(e, $(""#GridAtividade"")); }&lt;/text&gt;))
                            .Read(read =&gt; read.Action(""GetGridDataAtividades"", ""GeraAtividadeRFInventario"").Data(""filtrosAdicionais""))
                          .Update(up =&gt; up.Action(""editaAtividade"", ""GeraAtividadeRFInventario"").Data(""filtrosAdicionais""))
                          .Create(create =&gt; create.Action(""AdicionaEvento"", ""ContratoEventos"").Data(""filtrosAdicionais""))

                            )
                    .Events(e =&gt; {
                        e.Edit(""onEdit"");
                        e.DataBound(""onDataBound"");
                    })
                    .Columns(columns =&gt;
                           {
                               columns.Bound(c =&gt; c.SeqLote).Title(""Numero Lote"");
                               columns.Bound(c =&gt; c.Atividade).Title(""Atividade"").Width(50);
                               columns.Bound(c =&gt; c.Descricao).Title(""Descrição"").Width(100);
                               columns.Bound(c =&gt; c.DtaInicioATV).Title(""Data atividade"").Format(""{0:dd/MM/yyyy}"").Width(""30"");
                               columns.Bound(c =&gt; c.Situacacao).Title(""Status"").Width(20);
                               columns.Bound(c =&gt; c.SeqUsuario).Visible(false);
                               columns.Bound(c =&gt; c.NomeConferente).Title(""Conferente"").Width(100);
                               columns.Bound(c =&gt; c.PermiteExclusao).Title(""Permite Excluir Atividade"")
                                   .HeaderTemplate(""&lt;input type=\""checkbox\"" class=\""k-grid-seleciona-todos-atividade\""  /&gt;"")
                                   .ClientTemplate(""&lt;input type='checkbox' # if(data.PermiteExclusao){#this.checked = 'true'# }#&gt;"").Width(10);
                           })
                    .ToolBar(toolBar =&gt;
                      {
                          toolBar.Create().Text(""Nova Atividade"");
@*aqui eu preciso que ele adcione uma linha nova no grid a cada item em um array*@
                      })
                  .Editable(editable =&gt; editable.Mode(GridEditMode.InLine))
                  .Pageable()
                  .Sortable()
                  .Filterable()
                  .Groupable()



                )
</code></pre>
","2014-10-28 16:31:18","<javascript><asp.net-mvc><kendo-ui>"
"38422","Exportar arquivos do SQLite para CSV","<p>Preciso dar a opção para que usuário exporte uma desejada tabela do banco de dados para um arquivo no SD card, para que se torne pessoal e que ele possa importar em outro dispositivo depois.</p>

<p>Tenho uma aplicação onde eu trabalho com várias tabelas no banco de dados, essa aplicação é para usar junto com o equipamento onde você pode importar coisas, há uma grande chance de alugar o equipamento junto com um tablet.</p>

<p>A minha sacada é que ao cara importar seu modo de trabalho no equipamento, ele tenho junto com ele sua tabela de trabalho e ele importa no tablet para utilizar junto.</p>

<p><strong>Meu problema está em exportar somente a tabela desejada.</strong></p>

<p>Não acho documentação a respeito explicando, só algumas amostras de código que não funcionam, talvez pelo contexto.</p>

<p>Utilizei esses exemplos:</p>

<p><a href=""http://www.techrepublic.com/blog/software-engineer/export-sqlite-data-from-your-android-device/"" rel=""nofollow"">http://www.techrepublic.com/blog/software-engineer/export-sqlite-data-from-your-android-device/</a></p>

<p><a href=""http://www.tudosobretecnologia.com.br/2013/08/exportacao-de-dados-sqlite-do-seu.html"" rel=""nofollow"">http://www.tudosobretecnologia.com.br/2013/08/exportacao-de-dados-sqlite-do-seu.html</a></p>

<p>no final com muito custo fiz isso:</p>

<pre><code>package com.example.app;

import java.io.File;
import java.io.FileInputStream;
import java.io.FileOutputStream;
import java.io.IOException;
import java.nio.channels.FileChannel;
import java.util.ArrayList;
import java.util.List;

import android.app.AlertDialog;
import android.app.ListActivity;
import android.content.Intent;
import android.database.Cursor;
import android.database.sqlite.SQLiteDatabase;
import android.os.Bundle;
import android.os.Environment;

import android.view.View;
import android.widget.AdapterView;
import android.widget.TextView;
import android.widget.Toast;
import android.widget.AdapterView.OnItemClickListener;

public class exportararquivo extends ListActivity{


    SQLiteDatabase Banco = null;
Cursor cursor;
List&lt;Lista&gt; tabelas = new ArrayList&lt;Lista&gt;();
String tabbanco=""Tabela1"";
TextView gerenciar;
@Override
protected void onCreate(Bundle savedInstanceState) {
    super.onCreate(savedInstanceState);
    setContentView(R.layout.gerenciamento);
    gerenciar=(TextView)findViewById(R.id.textViewgerenciar);
    gerenciar.setText(""   Escolha a tabela que deseja trabalhar."");
    abrebanco();
    buscardados();
    List&lt;Lista&gt; lista = gerarlista();

    final Listaadapter listasadapter = new Listaadapter(this,  lista);
    setListAdapter(listasadapter); 


    getListView().setOnItemClickListener(new OnItemClickListener() {



    @Override
    public void onItemClick(AdapterView&lt;?&gt; parent, View view, int position,
            long id) {
        Lista tabela = listasadapter.getItem(position);
        exportDB(tabela.getNome());


        Intent intent = new Intent(exportararquivo.this, gerenciar.class);
        //intent.putExtra(""tabbanco"", tabela.getNome());
        exportararquivo.this.finish();
        startActivity(intent);


    }
    });

}

public List&lt;Lista&gt; gerarlista() {
    tabelas.add(criarLista(""Tabela1""));
    cursor.moveToFirst();
    int x=cursor.getCount();
    while(x&gt;1){
    nextdado(); 
    tabelas.add(criarLista(retornadado())); 
    x--;
    };
    return tabelas;
}
public boolean nextdado(){
    try{
        cursor.moveToNext();
        return true;

    }
    catch(Exception erro){
        return false;

    }
}
private Lista criarLista(String nome) {
    Lista tabelas = new Lista(nome);
    return tabelas;
}
public boolean buscardados(){
    try{
        cursor = Banco.query(""tabela"",
                new String [] {""tabelas"",}
        , null, null, null, null, null);

        if (cursor.getCount() != 0){
            cursor.moveToFirst();

        }else{
            String sql = ""INSERT INTO tabela (tabelas) "" +
                      ""values (Tabela1) "";
                Banco.execSQL(sql);
        }

        return true;
    }
    catch(Exception erro){
        Exibirmensagem(""BANCO"", ""erro ao buscar no banco: ""+ erro.getMessage(), ""ok"");
        return false;
    }
}
public String retornadado(){
    String dado = cursor.getString(cursor.getColumnIndex(""tabelas""));
    return dado;
}
public void abrebanco(){
    try{
        Banco = openOrCreateDatabase(""banco"", MODE_WORLD_WRITEABLE, null);
        String sql =""CREATE TABLE IF NOT EXISTS tabela (ID INTEGER PRIMARY KEY"" +
                "", tabelas TEXT)"";
        Banco.execSQL(sql);

    }
    catch(Exception erro){
        Exibirmensagem(""BANCO"", ""erro ao criar banco: =/""+ erro.getMessage(), ""ok"");
    }
}

public void Exibirmensagem (String titulo, 
        String texto, String button)
{
    AlertDialog.Builder mensagem = 
            new AlertDialog.Builder(exportararquivo.this);
    mensagem.setTitle(titulo);
    mensagem.setMessage(texto);
    mensagem.setNeutralButton(button,null);
    mensagem.show();
}  







    private void exportDB(String tabela){
        File sd = Environment.getExternalStorageDirectory();
            File data = Environment.getDataDirectory();
           FileChannel source=null;
           FileChannel destination=null;
           String currentDBPath = ""/data/""+ ""Star_Lighting_Division"" +""/databases/""+tabela;
           String backupDBPath = tabela;
           File currentDB = new File(data, currentDBPath);
           File backupDB = new File(sd, backupDBPath);
           try {
                source = new FileInputStream(currentDB).getChannel();
                destination = new FileOutputStream(backupDB).getChannel();
                destination.transferFrom(source, 0, source.size());
                source.close();
                destination.close();
                Toast.makeText(this, ""DB Exported!"", Toast.LENGTH_LONG).show();
            } catch(IOException e) {
                e.printStackTrace();
            }
    }
}
</code></pre>

<p>O problema é que isso não funciona e não consigo exportar nada...</p>

<p>estava tentando usar o exemplo do google <a href=""http://developer.android.com/training/basics/data-storage/files.html#WriteExternalStorage"" rel=""nofollow"">http://developer.android.com/training/basics/data-storage/files.html#WriteExternalStorage</a></p>

<p>mas n sei ainda como escrever um arquivo, não consigo nem mesmo criar ele</p>
","2014-10-28 16:57:22","<android>"
